Group Exit Status,Classroom,Subject,exited_at,GroupID,Group Name,Number of Students,T1,DIP/T2/T3,First Lesson Date,Last Lesson Date,Number of Lesson of Type L(Lesson),Number of Lesson of Type R(Reteach),Number of Lesson of Type C(custom),Total Lesson Taught,Last Lesson Enter,Number of Weekly Assessments,Exit Assessments Given,,
Close,OK8,Math,2/4/16,2075,T1 Quantification,5,5,0,12/14/15,12/14/15,3,0,0,3,1.3,0,No,,
Close,OK8,Math,2/4/16,2076,T1 Quantification,5,5,0,12/14/15,12/14/15,3,0,0,3,1.3,0,No,,
Close,OK8,Literacy,2/4/16,2084,T1 Initial Sounds,4,4,0,12/16/15,12/17/15,6,0,0,6,2.3,0,No,,
Close,OK8,Literacy,2/4/16,2085,T1 Initial Sounds,4,4,0,12/16/15,12/17/15,6,0,0,6,2.3,0,No,,
Close,OK8,Literacy,2/4/16,2086,T1 Syllables,5,5,0,12/16/15,12/17/15,7,0,0,7,2.3,0,No,,
Close,SW4,Math,1/31/16,2089,T1 Quantification,6,6,0,12/14/15,1/20/16,6,0,0,6,2.3,0,Yes,,
Close,PSP2,Custom,NULL,2091,Custom Plan,6,4,2,1/6/16,1/6/16,0,2,5,7,3.11,0,No,,
Close,PSP2,Custom,NULL,2092,Custom Plan,5,5,0,12/15/15,1/7/16,1,2,6,9,3.11,0,No,,
Close,PSP2,Custom,NULL,2093,Custom Plan,3,0,3,12/15/15,1/6/16,1,1,9,11,3.11,0,No,,
Close,PL4,Math,12/15/15,2094,T1 Comparative Value,7,7,0,12/15/15,12/15/15,1,0,0,1,1.1,0,No,,
Close,OK7,Literacy,2/2/16,2095,T1 Compound Words,6,6,0,12/15/15,12/15/15,1,0,0,1,1.3,0,No,,
Close,DP3,Literacy,1/20/16,2096,T1 Syllables,7,7,0,12/17/15,12/17/15,0,0,0,0,NULL,0,Yes,,
Close,PL4,Math,2/2/16,2097,T1 Addition Strategies,7,7,0,12/16/15,12/16/15,1,0,0,1,1.1,0,No,,
Open,SW4,Literacy,NULL,2162,T1 Phonemes,4,4,0,1/13/16,3/7/16,12,7,0,19,3.3,1,No,,
Close,SW5,Math,1/22/16,2104,T1 Number Symbols,4,4,0,12/18/15,12/18/15,4,0,0,4,4.5,0,Yes,,
Close,DK2,Literacy,3/7/16,2108,T1 Syllables,7,7,0,2/2/16,3/2/16,14,1,0,15,4.3,2,Yes,,
Close,PSP4,Math,12/18/15,2109,T1 Comparative Value,7,7,0,12/18/15,12/18/15,8,0,0,8,2.1,0,Yes,,
Close,PSP4,Math,12/18/15,2110,T1 Number Symbols,5,5,0,12/18/15,12/18/15,8,1,0,9,2.1,0,Yes,,
Close,SW5,Math,1/22/16,2111,T1 Subtraction Strategies,5,5,0,12/18/15,12/18/15,3,0,0,3,5.1,0,Yes,,
Close,SW5,Math,1/22/16,2112,T1 Subtraction Strategies,5,5,0,12/18/15,12/18/15,3,0,0,3,5.1,0,Yes,,
Close,SW5,Math,1/22/16,2113,T1 Subtraction Strategies,5,5,0,12/18/15,12/18/15,3,0,0,3,5.1,0,Yes,,
Close,PSP4,Math,2/22/16,2114,T1 Number Symbols,2,2,0,12/18/15,2/8/16,6,0,0,6,1.5,0,Yes,,
Close,PSP4,Math,2/22/16,2115,T1 Comparative Value,5,5,0,12/18/15,2/22/16,5,0,0,5,3.1,1,Yes,,
Close,PSP4,Math,2/22/16,2116,T1 Addition Strategies,4,4,0,12/18/15,2/22/16,5,0,0,5,1.5,0,Yes,,
Close,PSP4,Math,2/22/16,2117,T1 Addition Strategies,5,5,0,12/18/15,2/22/16,6,0,0,6,1.5,0,Yes,,
Close,SW1,Literacy,2/9/16,2118,T1 Syllables,4,4,0,12/21/15,1/27/16,7,0,0,7,3.1,0,Yes,,
Close,SW1,Literacy,2/9/16,2119,T1 Syllables,5,5,0,12/21/15,1/27/16,7,0,0,7,3.1,0,Yes,,
Close,SW1,Literacy,12/21/15,2120,T1 Word Awareness,3,3,0,12/21/15,12/21/15,6,0,0,6,2.3,0,Yes,,
Close,SW1,Literacy,2/9/16,2121,T1 Rhyme,3,3,0,12/21/15,1/27/16,7,6,0,13,3.21,0,Yes,,
Close,PSP3,Math,1/20/16,2124,T1 Quantification,6,6,0,1/3/16,1/20/16,6,0,0,6,2.1,0,Yes,,
Close,PSP3,Math,1/20/16,2125,T1 Addition Strategies,5,5,0,1/3/16,1/20/16,2,0,0,2,1.2,0,Yes,,
Close,PSP3,Math,1/20/16,2126,T1 Addition Strategies,5,5,0,1/20/16,1/20/16,0,0,0,0,NULL,0,Yes,,
Close,OK3,Math,2/10/16,2127,T1 One-to-One,8,1,7,1/3/16,2/3/16,12,3,0,15,3.21,0,Yes,,
Close,PSP1,Math,2/10/16,2144,T1 Number Symbols,7,7,0,1/19/16,2/9/16,9,0,0,9,2.2,0,No,,
Close,PSP1,Literacy,2/7/16,2146,T1 Compound Words,4,4,0,1/7/16,2/1/16,7,0,0,7,3.1,0,No,,
Close,PSP1,Literacy,2/7/16,2147,T1 Rhyme,4,4,0,1/7/16,2/1/16,7,1,0,8,2.2,0,No,,
Close,PSP1,Language,2/7/16,2148,T1 Expression: Ask & Answer,5,5,0,1/19/16,1/19/16,1,0,0,1,1.1,0,No,,
Close,PSP1,Language,2/7/16,2149,T1 Expression: Ask & Answer,3,3,0,1/19/16,1/19/16,2,0,0,2,1.1,0,No,,
Close,PSP1,Language,2/7/16,2150,T1 Conversations,3,3,0,1/29/16,1/29/16,1,0,0,1,1.1,0,No,,
Close,PSP1,Language,2/7/16,2157,T1 Conversations,4,4,0,1/29/16,1/29/16,1,0,0,1,1.1,0,No,,
Open,CH1,Literacy,NULL,2928,T1 Phonemes,5,5,0,2/29/16,3/7/16,2,1,0,3,1.21,0,No,,
Close,OK4,Literacy,2/16/16,2163,T1 Word Awareness,3,3,0,1/11/16,2/2/16,6,0,0,6,2.3,0,Yes,,
Close,OK4,Literacy,2/16/16,2164,T1 Rhyme,5,5,0,1/11/16,2/11/16,13,2,0,15,4.3,0,Yes,,
Close,OK4,Literacy,2/16/16,2165,T1 Rhyme,4,4,0,1/11/16,2/11/16,13,1,0,14,4.3,0,No,,
Close,PL2,Literacy,2/5/16,2166,T1 Phonemes,2,2,0,1/11/16,1/21/16,1,3,0,4,1.1111,0,No,,
Close,LP1,Literacy,2/24/16,2179,T1 Compound Words,7,7,0,1/13/16,2/24/16,14,2,0,16,4.3,0,Yes,,
Close,LP1,Literacy,2/2/16,2180,T1 Syllables,6,6,0,1/13/16,1/28/16,5,1,0,6,2.11,0,No,,
Close,LP2,Literacy,1/29/16,2183,T1 Compound Words,1,1,0,1/20/16,1/21/16,1,1,0,2,1.11,0,No,,
Open,SW4,Literacy,NULL,2378,T1 Rhyme,3,3,0,2/3/16,3/7/16,11,1,0,12,4.1,4,No,,
Open,SW1,ELL,NULL,2743,T1 ELL Units 7-8 DIP,1,0,1,2/16/16,3/4/16,0,0,0,0,NULL,3,No,,
Open,OK3,Literacy,NULL,2619,T1 Word Awareness,2,0,2,2/4/16,3/4/16,11,0,0,11,4.1,1,No,,
Open,PL3,Literacy,NULL,2603,T1 Phonemes,4,3,1,2/3/16,3/4/16,11,0,2,13,4.1,4,Yes,,
Close,LP1,Social Emotional,NULL,2203,T1 SED PS Units 6-10,4,4,0,1/20/16,3/18/16,7,0,0,7,3.2,0,No,,
Close,LP1,Social Emotional,NULL,2204,T1 SED PS Units 6-10,5,5,0,1/20/16,3/18/16,7,0,0,7,3.2,0,No,,
Close,LP1,Social Emotional,NULL,2205,T1 SED PS Units 6-10,5,5,0,1/20/16,3/18/16,6,0,0,6,3.2,0,No,,
Close,LP1,Social Emotional,NULL,2206,T1 SED PS Units 6-10,5,5,0,1/20/16,3/18/16,9,0,0,9,3.2,0,No,,
Open,PL4,Literacy,NULL,2705,RAZ,7,7,0,2/8/16,3/4/16,17,0,0,17,5.3,6,No,,
Open,PSP1,Literacy,NULL,2954,T1 Compound Words,6,6,0,3/2/16,3/4/16,4,0,0,4,2.1,0,No,,
Close,PSP3,Math,2/16/16,2209,T1 Subtraction Strategies,4,4,0,2/1/16,2/16/16,8,0,0,8,2.3,0,No,,
Close,PSP3,Math,2/16/16,2210,T1 Subtraction Strategies,5,5,0,1/27/16,2/16/16,8,0,0,8,2.3,0,No,,
Open,PL3,Literacy,NULL,2837,T1 Compound Words,4,4,0,2/23/16,3/4/16,6,0,0,6,3.1,0,No,,
Open,PSP1,Literacy,NULL,2955,T1 Syllables,3,3,0,3/4/16,3/4/16,2,0,0,2,1.2,0,No,,
Open,SW5,Math,NULL,2960,T1 Patterns,5,5,0,3/3/16,3/3/16,0,0,0,0,NULL,0,Yes,,
Close,PSP3,Math,2/16/16,2214,T1 Number Symbols,6,6,0,1/21/16,2/16/16,4,0,0,4,2.1,1,Yes,,
Close,LP1,Math,2/1/16,2215,T1 Quantification,3,3,0,1/28/16,1/28/16,4,0,0,4,1.3,0,No,,
Close,PSP3,Literacy,2/17/16,2216,T1 Compound Words,5,5,0,2/5/16,2/17/16,6,0,0,6,2.2,0,Yes,,
Open,SW5,Math,NULL,2964,T1 Patterns,5,5,0,3/3/16,3/3/16,0,0,0,0,NULL,0,Yes,,
Close,LP1,Math,2/1/16,2218,T1 Number Symbols,5,5,0,1/28/16,1/28/16,4,0,0,4,1.3,0,No,,
Close,SW3,Social Emotional,NULL,2220,T1 SED PS Units 6-10,5,5,0,1/21/16,3/14/16,9,0,0,9,3.1,0,No,,
Close,SW3,Social Emotional,NULL,2221,T1 SED PS Units 6-10,5,5,0,1/21/16,3/14/16,10,0,0,10,3.1,0,No,,
Close,SW3,Social Emotional,NULL,2222,T1 SED PS Units 6-10,5,5,0,1/21/16,3/14/16,10,0,0,10,3.1,0,No,,
Close,SW3,Social Emotional,NULL,2223,T1 SED PS Units 6-10,3,3,0,1/21/16,3/14/16,8,0,0,8,3.1,0,No,,
Close,PSP3,Math,3/16/16,2226,T1 Number Symbols,5,0,5,2/1/16,3/16/16,24,1,0,25,6.5,3,Yes,,
Close,PSP3,Math,2/16/16,2227,T3 Comparative Value,4,4,0,2/1/16,2/16/16,4,0,0,4,1.3,2,No,,
Close,OK1,Social Emotional,NULL,2228,T2 Interactions with Peers,3,0,3,2/1/16,3/10/16,2,0,0,2,1.2,6,No,,
Close,OK2,Social Emotional,2/1/16,2229,T2 Self-Control,2,0,2,1/21/16,1/21/16,1,0,0,1,1.1,1,No,,
Close,OK3,Social Emotional,NULL,2230,T2 Self-Control,1,0,1,2/8/16,3/10/16,0,0,0,0,NULL,5,No,,
Close,OK4,Social Emotional,NULL,2231,T2 Self-Control,2,0,2,2/1/16,3/18/16,4,0,0,4,2.1,6,No,,
Close,DP4,Math,2/25/16,2232,T1 Number Symbols,4,4,0,2/22/16,2/22/16,5,0,0,5,1.5,1,Yes,,
Close,OK5,Social Emotional,NULL,2233,T2 Interactions with Peers,2,0,2,2/8/16,3/10/16,0,0,0,0,NULL,6,No,,
Close,DP4,Math,2/22/16,2234,T1 Addition Strategies,1,1,0,2/3/16,2/22/16,5,0,0,5,1.5,1,Yes,,
Close,OK6,Social Emotional,NULL,2235,T2 Social Decision Making,2,0,2,2/1/16,3/10/16,2,0,0,2,1.1,7,No,,
Close,OK7,Social Emotional,NULL,2236,T2 Social Decision Making,2,0,2,2/1/16,3/10/16,1,0,0,1,1.1,5,No,,
Close,OK8,Social Emotional,NULL,2238,T2 Interactions with Peers,1,0,1,3/2/16,3/10/16,0,0,0,0,NULL,6,No,,
Close,LP1,Social Emotional,NULL,2240,T2 Feelings and Emotions - Self,1,0,1,2/19/16,3/2/16,0,0,0,0,NULL,5,No,,
Close,LP1,Social Emotional,NULL,2241,T2 Self-Control,1,0,1,2/19/16,3/18/16,0,0,0,0,NULL,5,No,,
Close,LP1,Social Emotional,NULL,2242,T2 Social Skills,2,0,2,2/19/16,3/10/16,0,0,0,0,NULL,4,No,,
Close,LP2,Social Emotional,NULL,2243,T2 Social Decision Making,1,0,1,2/10/16,3/18/16,0,0,0,0,NULL,6,No,,
Close,LP2,Social Emotional,NULL,2244,T2 Feelings and Emotions - Self,1,0,1,2/19/16,3/18/16,0,0,0,0,NULL,6,No,,
Close,LP3,Social Emotional,NULL,2245,T2 Feelings and Emotions - Self,1,0,1,2/19/16,3/18/16,0,0,0,0,NULL,6,No,,
Close,LP3,Social Emotional,NULL,2246,T2 Self-Control,1,0,1,2/19/16,3/18/16,0,0,0,0,NULL,5,No,,
Close,PSP1,Social Emotional,NULL,2247,T2 Resiliency,1,0,1,2/19/16,3/18/16,0,0,0,0,NULL,6,No,,
Close,PSP1,Social Emotional,NULL,2248,T2 Feelings and Emotions - Self,1,0,1,2/4/16,3/18/16,0,0,0,0,NULL,6,No,,
Close,PSP1,Social Emotional,NULL,2249,T2 Self-Control,1,0,1,2/4/16,3/18/16,0,0,0,0,NULL,6,No,,
Close,PSP2,Social Emotional,NULL,2250,T2 Feelings and Emotions - Self,1,0,1,2/4/16,3/18/16,0,0,0,0,NULL,6,No,,
Close,PSP2,Social Emotional,NULL,2251,T2 Self-Control,1,0,1,2/19/16,3/18/16,0,0,0,0,NULL,6,No,,
Close,PSP3,Social Emotional,NULL,2252,T2 Feelings and Emotions - Self,4,0,4,2/19/16,3/18/16,0,0,0,0,NULL,6,No,,
Close,PSP4,Social Emotional,NULL,2254,T2 Self-Control,1,0,1,2/4/16,3/18/16,0,0,0,0,NULL,5,No,,
Close,SW5,Math,3/2/16,2255,T1 Shape Identification,5,5,0,1/22/16,2/25/16,9,0,0,9,3.3,0,Yes,,
Close,SW5,Math,3/2/16,2256,T1 Shape Identification,5,5,0,1/22/16,2/25/16,9,0,0,9,3.3,0,Yes,,
Open,DP2,Math,NULL,1476,T1 Quantification,6,6,0,11/10/15,3/3/16,11,0,0,11,2.5,1,No,,
Open,DP2,Math,NULL,1475,T1 Quantification,5,5,0,11/10/15,3/3/16,12,0,0,12,2.5,1,No,,
Close,SW3,Math,2/3/16,2261,T1 Rote Counting,5,5,0,1/27/16,2/2/16,3,0,0,3,1.3,1,No,,
Close,SW3,Math,2/3/16,2262,T1 Rote Counting,5,5,0,1/27/16,2/2/16,4,0,0,4,1.3,1,No,,
Close,SW3,Math,2/3/16,2263,T1 Rote Counting,5,5,0,1/27/16,2/2/16,5,0,0,5,1.3,1,No,,
Close,SW3,Math,2/23/16,2264,T1 Number Symbols,5,5,0,1/27/16,2/23/16,14,0,0,14,2.5,2,Yes,,
Close,SW3,Literacy,2/3/16,2265,T1 Rhyme,5,5,0,1/28/16,2/3/16,6,0,0,6,3.3,0,No,,
Close,SW3,Literacy,2/3/16,2266,T1 Rhyme,5,5,0,2/1/16,2/3/16,4,0,0,4,3.3,0,No,,
Close,SW3,Literacy,2/3/16,2267,T1 Compound Words,2,2,0,2/1/16,2/3/16,4,0,0,4,1.4,0,No,,
Open,DP2,Math,NULL,1175,T1 Rational Counting,9,9,0,11/9/15,3/3/16,16,0,0,16,2.5,2,No,,
Open,DP2,Math,NULL,1474,T1 One-to-One,4,4,0,11/9/15,3/3/16,13,0,0,13,2.5,1,No,,
Close,DP2,Literacy,1/28/16,2270,T1 Word Awareness,2,2,0,1/28/16,1/28/16,0,0,0,0,NULL,0,Yes,,
Close,DP2,Literacy,1/28/16,2271,T1 Rhyme,1,1,0,1/28/16,1/28/16,0,0,0,0,NULL,0,Yes,,
Close,DP2,Literacy,1/28/16,2272,T1 Syllables,3,3,0,1/28/16,1/28/16,0,0,0,0,NULL,0,Yes,,
Open,DP4,Math,NULL,2849,T1 Subtraction Strategies,1,1,0,2/25/16,3/3/16,4,0,0,4,2.1,0,No,,
Close,PL2,Literacy,1/28/16,2274,T1 Rhyme,2,2,0,1/28/16,1/28/16,0,0,0,0,NULL,0,Yes,,
Open,PL3,Math,NULL,2825,T1 Rote Counting,2,2,0,2/17/16,3/3/16,11,0,0,11,2.4,0,Yes,,
Close,DP2,Literacy,1/28/16,2276,T1 Syllables,1,1,0,1/28/16,1/28/16,0,0,0,0,NULL,0,Yes,,
Open,PL3,Math,NULL,2498,T1 Rational Counting,3,3,0,2/1/16,3/3/16,8,0,0,8,2.3,0,Yes,,
Open,PL3,Math,NULL,2502,T1 Addition Strategies,4,4,0,2/3/16,3/3/16,10,0,0,10,4.1,0,No,,
Open,PL3,Math,NULL,2504,T1 Addition Strategies,5,5,0,2/3/16,3/3/16,10,0,0,10,4.1,0,No,,
Open,PL4,Math,NULL,2569,T1 Rational Counting,5,5,0,2/2/16,3/3/16,23,0,0,23,5.3,4,No,,
Close,LP3,Literacy,1/28/16,2282,T1 Rhyme,4,4,0,1/28/16,1/28/16,0,0,0,0,NULL,0,Yes,,
Open,PL3,Math,NULL,2908,T1 Addition Strategies,7,7,0,2/29/16,3/3/16,3,0,0,3,1.3,0,No,,
Open,DP5,Literacy,NULL,2684,T1 Phonemes,5,5,0,2/17/16,3/3/16,9,0,0,9,3.2,1,No,,
Open,PSP1,Language,NULL,2691,T1 Expression: Descriptive Language,2,2,0,2/7/16,3/3/16,6,0,0,6,2.3,0,Yes,,
Open,CH1,Literacy,NULL,2410,T2 Rhyme,5,0,5,2/1/16,3/3/16,4,5,0,9,2.1,2,No,,
Open,DP2,Literacy,NULL,2273,T2 Rhyme,5,2,3,1/29/16,3/3/16,12,0,0,12,4.3,5,No,,
Close,DP2,Math,1/28/16,2291,T1 Rational Counting,5,5,0,1/28/16,1/28/16,0,0,0,0,NULL,0,Yes,,
Open,CH5,Language,NULL,1824,T1 Expression: Ask & Answer,6,6,0,2/19/16,3/3/16,4,0,0,4,3.1,0,No,,
Open,CH5,Language,NULL,1823,T1 Expression: Ask & Answer,6,6,0,2/19/16,3/3/16,4,0,0,4,3.2,0,No,,
Open,PSP2,Literacy,NULL,2697,T1 Compound Words,3,2,1,2/10/16,3/3/16,9,0,0,9,3.3,0,No,,
Close,LP2,Math,1/28/16,2295,T1 Number Symbols,10,10,0,1/28/16,1/28/16,0,0,0,0,NULL,0,Yes,,
Close,LP2,Math,1/28/16,2296,T1 Number Symbols,3,3,0,1/28/16,1/28/16,0,0,0,0,NULL,0,Yes,,
Close,PL2,Literacy,2/5/16,2297,T1 Compound Words,2,2,0,2/5/16,2/5/16,0,0,0,0,NULL,0,Yes,,
Close,PSP2,Literacy,2/11/16,2299,T1 Compound Words,5,5,0,2/1/16,2/11/16,6,0,0,6,2.3,0,Yes,,
Open,PSP2,Literacy,NULL,2919,T1 Compound Words,1,1,0,3/2/16,3/3/16,3,0,0,3,1.3,0,No,,
Open,SW2,Math,NULL,1804,T1 Number Symbols,6,6,0,12/1/15,3/2/16,6,2,0,8,2.21,0,No,,
Close,LP2,Math,1/29/16,2305,T1 Number Symbols,3,3,0,1/28/16,1/28/16,0,0,0,0,NULL,0,Yes,,
Close,PL2,Math,3/7/16,2306,T1 Rational Counting,3,3,0,2/1/16,3/7/16,9,2,0,11,3.3,0,Yes,,
Close,PL2,Math,3/10/16,2307,T1 Addition Strategies,6,6,0,2/1/16,3/10/16,9,2,0,11,3.2,0,Yes,,
Close,DP2,Math,1/28/16,2309,T1 Rational Counting,6,6,0,1/28/16,1/28/16,0,0,0,0,NULL,0,Yes,,
Close,DK3,Math,1/28/16,2312,T1 Rational Counting,4,4,0,1/28/16,1/28/16,0,0,0,0,NULL,0,Yes,,
Close,DK3,Math,1/28/16,2314,T1 Quantification,7,7,0,1/28/16,1/28/16,0,0,0,0,NULL,0,Yes,,
Close,DK1,Literacy,2/19/16,2316,T1 Compound Words,7,7,0,2/3/16,2/19/16,9,2,0,11,2.3,0,Yes,,
Close,DK1,Math,2/8/16,2318,T1 Rote Counting,1,1,0,2/8/16,2/8/16,0,0,0,0,NULL,0,Yes,,
Open,SW2,Math,NULL,1793,T1 Rational Counting,8,8,0,11/19/15,3/2/16,11,2,0,13,4.2,0,Yes,,
Open,SW1,Literacy,NULL,2892,T1 Syllables,6,5,1,2/24/16,3/2/16,4,0,0,4,2.1,0,No,,
Close,DK2,Literacy,3/7/16,2327,T1 Syllables,5,5,0,2/2/16,3/2/16,13,1,0,14,4.3,1,Yes,,
Open,SW2,Math,NULL,1794,T1 Rational Counting,7,7,0,11/19/15,3/2/16,12,7,0,19,4.2,0,Yes,,
Close,DP1,Math,2/25/16,2329,T1 Rational Counting,1,1,0,1/29/16,1/29/16,0,0,0,0,NULL,0,Yes,,
Close,DP1,Math,2/22/16,2330,T1 Rational Counting,4,4,0,2/1/16,2/18/16,6,0,0,6,2.3,1,Yes,,
Open,SW1,Literacy,NULL,2895,T1 Compound Words,3,3,0,2/24/16,3/2/16,4,0,0,4,2.1,0,No,,
Open,OK5,Literacy,NULL,2780,T1 Letter Sounds and ID,4,4,0,3/2/16,3/2/16,2,0,0,2,1.2,1,No,,
Open,SW1,Literacy,NULL,2896,T1 Compound Words,5,5,0,2/24/16,3/2/16,4,0,0,4,2.1,0,No,,
Close,DP1,Math,2/25/16,2334,T1 Number Symbols,1,1,0,1/29/16,1/29/16,0,0,0,0,NULL,0,Yes,,
Close,DP1,Math,2/22/16,2335,T1 Addition Strategies,1,1,0,2/1/16,2/22/16,5,0,0,5,1.5,1,Yes,,
Close,DP3,Math,1/29/16,2340,T1 Rational Counting,4,4,0,1/29/16,1/29/16,0,0,0,0,NULL,0,Yes,,
Close,DK2,Literacy,1/29/16,2341,T1 Rhyme,4,4,0,1/29/16,1/29/16,0,0,0,0,NULL,0,Yes,,
Open,DK2,ELL,NULL,2707,T2 ELL Units 7-8,1,0,1,2/10/16,3/2/16,9,1,0,10,3.3,3,No,,
Close,PL4,Math,2/2/16,2343,T1 Number Symbols,1,1,0,1/29/16,1/29/16,0,0,0,0,NULL,0,Yes,,
Open,OK6,Math,NULL,2940,T1 Number Symbols,6,6,0,3/2/16,3/2/16,1,0,0,1,1.1,0,No,,
Close,LP1,Literacy,3/3/16,2345,T1 Rhyme,6,6,0,2/1/16,3/3/16,13,3,0,16,4.31,0,Yes,,
Close,PL4,Math,1/29/16,2346,T1 Rational Counting,1,1,0,1/29/16,1/29/16,0,0,0,0,NULL,0,Yes,,
Close,DK4,Math,1/29/16,2347,T1 Quantification,1,1,0,1/29/16,1/29/16,0,0,0,0,NULL,0,Yes,,
Close,DK4,Math,1/29/16,2348,T1 Quantification,3,3,0,1/29/16,1/29/16,0,0,0,0,NULL,0,Yes,,
Close,LP2,Math,1/29/16,2349,T1 Rational Counting,4,4,0,1/29/16,1/29/16,0,0,0,0,NULL,0,Yes,,
Open,DK2,Math,NULL,1813,T1 Rational Counting,6,6,0,12/2/15,3/2/16,12,1,0,13,3.4,0,No,,
Close,OK6,Math,1/29/16,2353,T1 Number Symbols,6,6,0,1/29/16,1/29/16,0,0,0,0,NULL,0,Yes,,
Close,LP2,Math,3/1/16,2354,T1 Addition Strategies,6,6,0,2/9/16,2/25/16,7,0,0,7,2.3,0,Yes,,
Close,LP2,Math,2/23/16,2355,T1 Addition Strategies,5,5,0,2/9/16,2/23/16,6,0,0,6,2.3,0,Yes,,
Close,OK6,Literacy,1/29/16,2356,T1 Syllables,1,1,0,1/29/16,1/29/16,0,0,0,0,NULL,0,Yes,,
Close,OK6,Literacy,1/29/16,2357,T1 Word Awareness,1,1,0,1/29/16,1/29/16,0,0,0,0,NULL,0,Yes,,
Close,LP2,Math,2/23/16,2358,T1 Rational Counting,5,5,0,2/4/16,2/19/16,7,0,0,7,4.3,0,Yes,,
Close,OK6,Math,1/29/16,2359,T1 Rational Counting,2,2,0,1/29/16,1/29/16,0,0,0,0,NULL,0,Yes,,
Close,OK6,Math,2/2/16,2360,T1 Quantification,5,5,0,1/29/16,2/2/16,0,0,0,0,NULL,0,Yes,,
Open,CH8,Math,NULL,2580,T1 Addition Strategies,3,3,0,2/2/16,3/2/16,11,0,0,11,2.5,0,Yes,,
Open,CH3,Math,NULL,2508,T2 Rote Counting,6,1,5,2/5/16,3/2/16,14,0,0,14,4.2,0,Yes,,
Open,SW1,Math,NULL,2890,T1 Rational Counting,6,6,0,3/2/16,3/2/16,1,0,0,1,1.1,0,No,,
Open,CH3,Math,NULL,2507,T2 Rote Counting,4,0,4,2/5/16,3/2/16,11,0,0,11,4.3,0,Yes,,
Open,CH1,Math,NULL,2493,T1 Number Symbols,6,6,0,2/1/16,3/2/16,7,3,0,10,2.1,0,No,,
Close,LP1,Literacy,2/23/16,2366,T1 Syllables,4,4,0,2/1/16,2/19/16,9,1,0,10,3.3,2,Yes,,
Open,PSP2,Literacy,NULL,2300,T1 Phonemes,7,7,0,2/1/16,3/2/16,13,2,0,15,3.1,0,No,,
Open,PSP2,Literacy,NULL,2696,T1 Rhyme,3,3,0,2/10/16,3/2/16,8,0,0,8,3.2,0,Yes,,
Open,PSP2,Literacy,NULL,2699,T1 Rhyme,3,3,0,2/9/16,3/2/16,8,0,0,8,3.2,0,Yes,,
Close,DP1,Literacy,1/30/16,2371,T1 Word Awareness,3,3,0,1/30/16,1/30/16,0,0,0,0,NULL,0,Yes,,
Open,PSP2,Literacy,NULL,2777,T1 Phonemes,6,6,0,2/26/16,3/2/16,5,0,0,5,1.3,0,No,,
Open,PL3,Literacy,NULL,1473,RAZ,6,6,0,11/12/15,3/2/16,16,0,0,16,5.3,4,No,,
Open,CH5,Literacy,NULL,2376,T1 Initial Sounds,2,2,0,2/1/16,3/2/16,7,2,0,9,2.3,0,No,,
Close,DP1,Literacy,2/25/16,2375,T1 Syllables,3,3,0,2/1/16,2/25/16,12,0,0,12,4.3,3,Yes,,
Open,OK7,Literacy,NULL,1618,RAZ,5,5,0,12/3/15,3/2/16,6,0,0,6,2.3,2,No,,
Open,DP4,Literacy,NULL,2633,T1 Phonemes,5,5,0,3/2/16,3/2/16,4,0,0,4,2.1,0,No,,
Open,DP4,Literacy,NULL,2634,RAZ,5,5,0,3/2/16,3/2/16,3,0,0,3,1.3,0,No,,
Open,DP4,Literacy,NULL,2635,RAZ,6,6,0,3/2/16,3/2/16,3,0,0,3,1.3,1,No,,
Close,SW4,Math,1/31/16,2380,T1 Subtraction Strategies,4,4,0,1/31/16,1/31/16,1,0,0,1,1.1,0,No,,
Close,SW4,Math,2/9/16,2382,T1 Rote Counting,1,0,1,2/1/16,2/3/16,3,0,0,3,1.3,0,No,,
Open,OK7,Literacy,NULL,2543,T1 Phonemes,5,3,2,2/4/16,3/2/16,6,0,0,6,2.3,2,No,,
Open,OK7,Literacy,NULL,2544,T1 Phonemes,6,6,0,2/4/16,3/2/16,8,2,0,10,2.3,2,No,,
Open,CH4,Literacy,NULL,2425,T1 Phonemes,6,6,0,2/1/16,3/2/16,8,0,0,8,3.1,2,Yes,,
Open,DK1,Literacy,NULL,2511,RAZ,3,3,0,3/1/16,3/2/16,5,0,0,5,2.1,0,No,,
Open,CH4,Literacy,NULL,2426,RAZ,5,5,0,2/1/16,3/2/16,10,0,0,10,4.1,2,No,,
Open,DP4,Math,NULL,2913,T1 Addition Strategies,1,1,0,3/1/16,3/2/16,2,0,0,2,1.2,0,No,,
Close,LP3,Math,2/4/16,2390,T1 Rational Counting,3,3,0,1/31/16,1/31/16,0,0,0,0,NULL,0,Yes,,
Close,LP3,Math,1/31/16,2391,T1 Number Symbols,4,4,0,1/31/16,1/31/16,0,0,0,0,NULL,0,Yes,,
Close,LP3,Math,2/29/16,2392,T1 Quantification,3,3,0,2/8/16,2/25/16,6,0,0,6,2.3,0,Yes,,
Close,LP3,Math,2/29/16,2393,T1 Comparative Value,6,6,0,2/8/16,2/29/16,6,0,0,6,2.3,0,Yes,,
Close,LP3,Math,2/29/16,2394,T1 Number Symbols,5,5,0,2/8/16,2/25/16,6,0,0,6,6.3,0,Yes,,
Open,DP4,Math,NULL,2888,T1 Addition Strategies,7,7,0,2/29/16,3/2/16,2,0,0,2,1.2,0,No,,
